travelcode,usercode,name,place,days,price,total,date
1144.0,10.0,Hotel BW,Campo Grande (MS),3.0,60.39,181.17,2020-05-07
1150.0,10.0,Hotel K,Salvador (BH),1.0,263.41,263.41,2020-06-18
1151.0,10.0,Hotel CB,Rio de Janeiro (RJ),4.0,165.99,663.96,2020-06-25
1157.0,10.0,Hotel BP,Brasilia (DF),3.0,247.62,742.86,2020-08-06
1160.0,10.0,Hotel K,Salvador (BH),3.0,263.41,790.23,2020-08-27
1162.0,10.0,Hotel BD,Natal (RN),1.0,242.88,242.88,2020-09-10
1164.0,10.0,Hotel BW,Campo Grande (MS),4.0,60.39,241.56,2020-09-24
1166.0,10.0,Hotel A,Florianopolis (SC),4.0,313.02,1252.08,2020-10-08
1167.0,10.0,Hotel CB,Rio de Janeiro (RJ),2.0,165.99,331.98,2020-10-15
1173.0,10.0,Hotel A,Florianopolis (SC),4.0,313.02,1252.08,2020-11-26
1174.0,10.0,Hotel BP,Brasilia (DF),1.0,247.62,247.62,2020-12-03
1177.0,11.0,Hotel BW,Campo Grande (MS),2.0,60.39,120.78,2019-10-03
1180.0,11.0,Hotel A,Florianopolis (SC),2.0,313.02,626.04,2019-10-24
1183.0,11.0,Hotel BP,Brasilia (DF),4.0,247.62,990.48,2019-11-14
1184.0,11.0,Hotel K,Salvador (BH),4.0,263.41,1053.64,2019-11-21
1188.0,11.0,Hotel AF,Sao Paulo (SP),1.0,139.1,139.1,2019-12-19
1190.0,11.0,Hotel AF,Sao Paulo (SP),1.0,139.1,139.1,2020-01-02
1192.0,11.0,Hotel K,Salvador (BH),2.0,263.41,526.82,2020-01-16
1193.0,11.0,Hotel CB,Rio de Janeiro (RJ),4.0,165.99,663.96,2020-01-23
1198.0,11.0,Hotel A,Florianopolis (SC),3.0,313.02,939.06,2020-02-27
1201.0,11.0,Hotel A,Florianopolis (SC),2.0,313.02,626.04,2020-03-19
1202.0,11.0,Hotel BW,Campo Grande (MS),2.0,60.39,120.78,2020-03-26
1204.0,11.0,Hotel BP,Brasilia (DF),1.0,247.62,247.62,2020-04-09
1209.0,11.0,Hotel AF,Sao Paulo (SP),2.0,139.1,278.2,2020-05-14
1213.0,11.0,Hotel BP,Brasilia (DF),1.0,247.62,247.62,2020-06-11
1220.0,11.0,Hotel CB,Rio de Janeiro (RJ),4.0,165.99,663.96,2020-07-30
1222.0,11.0,Hotel A,Florianopolis (SC),2.0,313.02,626.04,2020-08-13
1226.0,11.0,Hotel BD,Natal (RN),3.0,242.88,728.64,2020-09-10
1227.0,11.0,Hotel CB,Rio de Janeiro (RJ),2.0,165.99,331.98,2020-09-17
1238.0,11.0,Hotel BD,Natal (RN),4.0,242.88,971.52,2020-12-03
1250.0,11.0,Hotel BD,Natal (RN),1.0,242.88,242.88,2021-02-25
1252.0,11.0,Hotel Z,Aracaju (SE),2.0,208.04,416.08,2021-03-11
1255.0,11.0,Hotel AF,Sao Paulo (SP),1.0,139.1,139.1,2021-04-01
1257.0,11.0,Hotel BD,Natal (RN),3.0,242.88,728.64,2021-04-15
1262.0,11.0,Hotel AF,Sao Paulo (SP),4.0,139.1,556.4,2021-05-20
1263.0,11.0,Hotel K,Salvador (BH),4.0,263.41,1053.64,2021-05-27
1268.0,11.0,Hotel A,Florianopolis (SC),4.0,313.02,1252.08,2021-07-01
1270.0,11.0,Hotel CB,Rio de Janeiro (RJ),3.0,165.99,497.97,2021-07-15
1271.0,11.0,Hotel AU,Recife (PE),3.0,312.83,938.49,2021-07-22
1274.0,11.0,Hotel A,Florianopolis (SC),2.0,313.02,626.04,2021-08-12
1276.0,11.0,Hotel A,Florianopolis (SC),1.0,313.02,313.02,2021-08-26
1278.0,11.0,Hotel Z,Aracaju (SE),3.0,208.04,624.12,2021-09-09
1280.0,11.0,Hotel BP,Brasilia (DF),3.0,247.62,742.86,2021-09-23
1281.0,11.0,Hotel CB,Rio de Janeiro (RJ),3.0,165.99,497.97,2021-09-30
1282.0,11.0,Hotel BD,Natal (RN),4.0,242.88,971.52,2021-10-07
1283.0,11.0,Hotel AF,Sao Paulo (SP),2.0,139.1,278.2,2021-10-14
1289.0,11.0,Hotel AF,Sao Paulo (SP),1.0,139.1,139.1,2021-11-25
1290.0,11.0,Hotel Z,Aracaju (SE),3.0,208.04,624.12,2021-12-02
1292.0,11.0,Hotel K,Salvador (BH),2.0,263.41,526.82,2021-12-16
1294.0,11.0,Hotel K,Salvador (BH),4.0,263.41,1053.64,2021-12-30
1299.0,11.0,Hotel BD,Natal (RN),1.0,242.88,242.88,2022-02-03
1301.0,11.0,Hotel CB,Rio de Janeiro (RJ),1.0,165.99,165.99,2022-02-17
1303.0,11.0,Hotel BP,Brasilia (DF),4.0,247.62,990.48,2022-03-03
1316.0,11.0,Hotel BP,Brasilia (DF),2.0,247.62,495.24,2022-06-02
1319.0,11.0,Hotel Z,Aracaju (SE),3.0,208.04,624.12,2022-06-23
1322.0,11.0,Hotel BD,Natal (RN),2.0,242.88,485.76,2022-07-14
1325.0,11.0,Hotel K,Salvador (BH),3.0,263.41,790.23,2022-08-04
1327.0,11.0,Hotel A,Florianopolis (SC),3.0,313.02,939.06,2022-08-18
1328.0,11.0,Hotel BW,Campo Grande (MS),4.0,60.39,241.56,2022-08-25
1334.0,11.0,Hotel Z,Aracaju (SE),4.0,208.04,832.16,2022-10-06
1349.0,11.0,Hotel AF,Sao Paulo (SP),1.0,139.1,139.1,2023-01-19
1350.0,11.0,Hotel Z,Aracaju (SE),3.0,208.04,624.12,2023-01-26
1357.0,11.0,Hotel BW,Campo Grande (MS),1.0,60.39,60.39,2023-03-16
1362.0,11.0,Hotel CB,Rio de Janeiro (RJ),2.0,165.99,331.98,2023-04-20
1365.0,11.0,Hotel BD,Natal (RN),1.0,242.88,242.88,2023-05-11
1368.0,12.0,Hotel BD,Natal (RN),1.0,242.88,242.88,2019-09-26
1369.0,12.0,Hotel CB,Rio de Janeiro (RJ),3.0,165.99,497.97,2019-10-03
1371.0,12.0,Hotel Z,Aracaju (SE),1.0,208.04,208.04,2019-10-17
1378.0,12.0,Hotel CB,Rio de Janeiro (RJ),1.0,165.99,165.99,2019-12-05
1380.0,12.0,Hotel CB,Rio de Janeiro (RJ),4.0,165.99,663.96,2019-12-19
1383.0,12.0,Hotel BD,Natal (RN),4.0,242.88,971.52,2020-01-09
1388.0,12.0,Hotel AU,Recife (PE),1.0,312.83,312.83,2020-02-13
1389.0,12.0,Hotel AU,Recife (PE),2.0,312.83,625.66,2020-02-20
1391.0,12.0,Hotel CB,Rio de Janeiro (RJ),3.0,165.99,497.97,2020-03-05
1396.0,12.0,Hotel BP,Brasilia (DF),3.0,247.62,742.86,2020-04-09
1397.0,12.0,Hotel K,Salvador (BH),4.0,263.41,1053.64,2020-04-16
1398.0,12.0,Hotel BW,Campo Grande (MS),4.0,60.39,241.56,2020-04-23
1400.0,12.0,Hotel K,Salvador (BH),1.0,263.41,263.41,2020-05-07
1404.0,12.0,Hotel CB,Rio de Janeiro (RJ),3.0,165.99,497.97,2020-06-04
1405.0,12.0,Hotel AF,Sao Paulo (SP),4.0,139.1,556.4,2020-06-11
1407.0,12.0,Hotel A,Florianopolis (SC),1.0,313.02,313.02,2020-06-25
1408.0,12.0,Hotel AF,Sao Paulo (SP),1.0,139.1,139.1,2020-07-02
1412.0,12.0,Hotel BD,Natal (RN),4.0,242.88,971.52,2020-07-30
1414.0,12.0,Hotel AU,Recife (PE),1.0,312.83,312.83,2020-08-13
1415.0,12.0,Hotel A,Florianopolis (SC),3.0,313.02,939.06,2020-08-20
1417.0,12.0,Hotel Z,Aracaju (SE),3.0,208.04,624.12,2020-09-03
1420.0,12.0,Hotel CB,Rio de Janeiro (RJ),1.0,165.99,165.99,2020-09-24
1425.0,12.0,Hotel AU,Recife (PE),1.0,312.83,312.83,2020-10-29
1429.0,12.0,Hotel Z,Aracaju (SE),3.0,208.04,624.12,2020-11-26
1431.0,12.0,Hotel AF,Sao Paulo (SP),3.0,139.1,417.3,2020-12-10
1435.0,12.0,Hotel BD,Natal (RN),4.0,242.88,971.52,2021-01-07
1440.0,13.0,Hotel AU,Recife (PE),4.0,312.83,1251.32,2019-10-10
1441.0,13.0,Hotel K,Salvador (BH),2.0,263.41,526.82,2019-10-17
1442.0,13.0,Hotel Z,Aracaju (SE),2.0,208.04,416.08,2019-10-24
1443.0,13.0,Hotel BP,Brasilia (DF),4.0,247.62,990.48,2019-10-31
1444.0,13.0,Hotel CB,Rio de Janeiro (RJ),2.0,165.99,331.98,2019-11-07
1445.0,13.0,Hotel CB,Rio de Janeiro (RJ),1.0,165.99,165.99,2019-11-14
1447.0,13.0,Hotel AU,Recife (PE),2.0,312.83,625.66,2019-11-28
1453.0,13.0,Hotel A,Florianopolis (SC),2.0,313.02,626.04,2020-01-09
1454.0,13.0,Hotel K,Salvador (BH),4.0,263.41,1053.64,2020-01-16
1456.0,13.0,Hotel K,Salvador (BH),2.0,263.41,526.82,2020-01-30
1463.0,13.0,Hotel K,Salvador (BH),3.0,263.41,790.23,2020-03-19
1466.0,13.0,Hotel AF,Sao Paulo (SP),4.0,139.1,556.4,2020-04-09
1470.0,13.0,Hotel BW,Campo Grande (MS),2.0,60.39,120.78,2020-05-07
1476.0,13.0,Hotel K,Salvador (BH),4.0,263.41,1053.64,2020-06-18
1479.0,13.0,Hotel AU,Recife (PE),2.0,312.83,625.66,2020-07-09
1482.0,13.0,Hotel BW,Campo Grande (MS),4.0,60.39,241.56,2020-07-30
1483.0,13.0,Hotel CB,Rio de Janeiro (RJ),1.0,165.99,165.99,2020-08-06
1495.0,13.0,Hotel BD,Natal (RN),4.0,242.88,971.52,2020-10-29
1496.0,13.0,Hotel K,Salvador (BH),3.0,263.41,790.23,2020-11-05
1499.0,13.0,Hotel A,Florianopolis (SC),2.0,313.02,626.04,2020-11-26
1503.0,13.0,Hotel BD,Natal (RN),4.0,242.88,971.52,2020-12-24
1505.0,13.0,Hotel AU,Recife (PE),2.0,312.83,625.66,2021-01-07
1507.0,13.0,Hotel AU,Recife (PE),1.0,312.83,312.83,2021-01-21
1508.0,13.0,Hotel BW,Campo Grande (MS),2.0,60.39,120.78,2021-01-28
1518.0,13.0,Hotel CB,Rio de Janeiro (RJ),2.0,165.99,331.98,2021-04-08
1524.0,13.0,Hotel AU,Recife (PE),4.0,312.83,1251.32,2021-05-20
1525.0,13.0,Hotel CB,Rio de Janeiro (RJ),2.0,165.99,331.98,2021-05-27
1526.0,13.0,Hotel K,Salvador (BH),3.0,263.41,790.23,2021-06-03
1528.0,13.0,Hotel CB,Rio de Janeiro (RJ),4.0,165.99,663.96,2021-06-17
1534.0,13.0,Hotel Z,Aracaju (SE),4.0,208.04,832.16,2021-07-29
1535.0,13.0,Hotel Z,Aracaju (SE),4.0,208.04,832.16,2021-08-05
1536.0,13.0,Hotel K,Salvador (BH),1.0,263.41,263.41,2021-08-12
1538.0,13.0,Hotel AF,Sao Paulo (SP),1.0,139.1,139.1,2021-08-26
1539.0,13.0,Hotel K,Salvador (BH),4.0,263.41,1053.64,2021-09-02
1540.0,13.0,Hotel BW,Campo Grande (MS),1.0,60.39,60.39,2021-09-09
1546.0,13.0,Hotel Z,Aracaju (SE),3.0,208.04,624.12,2021-10-21
1548.0,13.0,Hotel K,Salvador (BH),1.0,263.41,263.41,2021-11-04
1554.0,13.0,Hotel BW,Campo Grande (MS),4.0,60.39,241.56,2021-12-16
1556.0,13.0,Hotel K,Salvador (BH),4.0,263.41,1053.64,2021-12-30
1557.0,13.0,Hotel BD,Natal (RN),4.0,242.88,971.52,2022-01-06
1566.0,13.0,Hotel Z,Aracaju (SE),3.0,208.04,624.12,2022-03-10
1575.0,13.0,Hotel BW,Campo Grande (MS),1.0,60.39,60.39,2022-05-12
1576.0,13.0,Hotel BP,Brasilia (DF),4.0,247.62,990.48,2022-05-19
1587.0,13.0,Hotel BW,Campo Grande (MS),3.0,60.39,181.17,2022-08-04
1592.0,13.0,Hotel Z,Aracaju (SE),2.0,208.04,416.08,2022-09-08
1602.0,13.0,Hotel BD,Natal (RN),3.0,242.88,728.64,2022-11-17
1604.0,13.0,Hotel BW,Campo Grande (MS),1.0,60.39,60.39,2022-12-01
1607.0,13.0,Hotel BP,Brasilia (DF),4.0,247.62,990.48,2022-12-22
1610.0,13.0,Hotel BD,Natal (RN),3.0,242.88,728.64,2023-01-12
1612.0,13.0,Hotel Z,Aracaju (SE),3.0,208.04,624.12,2023-01-26
1618.0,14.0,Hotel K,Salvador (BH),2.0,263.41,526.82,2019-10-03
1621.0,14.0,Hotel CB,Rio de Janeiro (RJ),1.0,165.99,165.99,2019-10-24
1622.0,14.0,Hotel BD,Natal (RN),3.0,242.88,728.64,2019-10-31
1625.0,14.0,Hotel K,Salvador (BH),1.0,263.41,263.41,2019-11-21
1636.0,14.0,Hotel A,Florianopolis (SC),2.0,313.02,626.04,2020-02-06
1640.0,14.0,Hotel K,Salvador (BH),4.0,263.41,1053.64,2020-03-05
1642.0,14.0,Hotel BW,Campo Grande (MS),2.0,60.39,120.78,2020-03-19
1651.0,14.0,Hotel CB,Rio de Janeiro (RJ),4.0,165.99,663.96,2020-05-21
1652.0,14.0,Hotel K,Salvador (BH),3.0,263.41,790.23,2020-05-28
1663.0,15.0,Hotel BW,Campo Grande (MS),4.0,60.39,241.56,2019-11-07
1666.0,15.0,Hotel AU,Recife (PE),1.0,312.83,312.83,2019-11-28
1670.0,15.0,Hotel A,Florianopolis (SC),1.0,313.02,313.02,2019-12-26
1673.0,15.0,Hotel BP,Brasilia (DF),3.0,247.62,742.86,2020-01-16
1676.0,15.0,Hotel Z,Aracaju (SE),1.0,208.04,208.04,2020-02-06
1679.0,15.0,Hotel BD,Natal (RN),3.0,242.88,728.64,2020-02-27
1680.0,15.0,Hotel BW,Campo Grande (MS),3.0,60.39,181.17,2020-03-05
1685.0,15.0,Hotel BW,Campo Grande (MS),2.0,60.39,120.78,2020-04-09
1686.0,15.0,Hotel AU,Recife (PE),4.0,312.83,1251.32,2020-04-16
1689.0,15.0,Hotel AF,Sao Paulo (SP),2.0,139.1,278.2,2020-05-07
1690.0,15.0,Hotel AU,Recife (PE),3.0,312.83,938.49,2020-05-14
1696.0,15.0,Hotel Z,Aracaju (SE),2.0,208.04,416.08,2020-06-25
1699.0,15.0,Hotel K,Salvador (BH),1.0,263.41,263.41,2020-07-16
1705.0,15.0,Hotel CB,Rio de Janeiro (RJ),3.0,165.99,497.97,2020-08-27
1712.0,15.0,Hotel CB,Rio de Janeiro (RJ),2.0,165.99,331.98,2020-10-15
1713.0,15.0,Hotel BW,Campo Grande (MS),4.0,60.39,241.56,2020-10-22
1719.0,15.0,Hotel K,Salvador (BH),1.0,263.41,263.41,2020-12-03
1722.0,15.0,Hotel AU,Recife (PE),3.0,312.83,938.49,2020-12-24
1733.0,15.0,Hotel K,Salvador (BH),4.0,263.41,1053.64,2021-03-11
1735.0,15.0,Hotel AU,Recife (PE),2.0,312.83,625.66,2021-03-25
1737.0,15.0,Hotel Z,Aracaju (SE),3.0,208.04,624.12,2021-04-08
1739.0,15.0,Hotel Z,Aracaju (SE),2.0,208.04,416.08,2021-04-22
1740.0,15.0,Hotel A,Florianopolis (SC),2.0,313.02,626.04,2021-04-29
1744.0,15.0,Hotel AU,Recife (PE),2.0,312.83,625.66,2021-05-27
1745.0,15.0,Hotel K,Salvador (BH),4.0,263.41,1053.64,2021-06-03
1747.0,15.0,Hotel Z,Aracaju (SE),3.0,208.04,624.12,2021-06-17
1748.0,15.0,Hotel BW,Campo Grande (MS),1.0,60.39,60.39,2021-06-24
1751.0,15.0,Hotel BW,Campo Grande (MS),4.0,60.39,241.56,2021-07-15
1752.0,15.0,Hotel BD,Natal (RN),2.0,242.88,485.76,2021-07-22
1755.0,15.0,Hotel CB,Rio de Janeiro (RJ),4.0,165.99,663.96,2021-08-12
1756.0,15.0,Hotel BW,Campo Grande (MS),2.0,60.39,120.78,2021-08-19
1757.0,15.0,Hotel AF,Sao Paulo (SP),2.0,139.1,278.2,2021-08-26
1761.0,15.0,Hotel BD,Natal (RN),3.0,242.88,728.64,2021-09-23
1765.0,15.0,Hotel BW,Campo Grande (MS),4.0,60.39,241.56,2021-10-21
1770.0,15.0,Hotel BP,Brasilia (DF),1.0,247.62,247.62,2021-11-25
1774.0,15.0,Hotel K,Salvador (BH),2.0,263.41,526.82,2021-12-23
1777.0,15.0,Hotel BD,Natal (RN),1.0,242.88,242.88,2022-01-13
1778.0,15.0,Hotel AF,Sao Paulo (SP),1.0,139.1,139.1,2022-01-20
1779.0,15.0,Hotel BW,Campo Grande (MS),2.0,60.39,120.78,2022-01-27
1784.0,15.0,Hotel A,Florianopolis (SC),3.0,313.02,939.06,2022-03-03
1785.0,15.0,Hotel AF,Sao Paulo (SP),2.0,139.1,278.2,2022-03-10
1787.0,15.0,Hotel K,Salvador (BH),2.0,263.41,526.82,2022-03-24
1789.0,15.0,Hotel BW,Campo Grande (MS),3.0,60.39,181.17,2022-04-07
1792.0,15.0,Hotel K,Salvador (BH),3.0,263.41,790.23,2022-04-28
1794.0,15.0,Hotel CB,Rio de Janeiro (RJ),3.0,165.99,497.97,2022-05-12
1797.0,15.0,Hotel CB,Rio de Janeiro (RJ),3.0,165.99,497.97,2022-06-02
1804.0,15.0,Hotel CB,Rio de Janeiro (RJ),2.0,165.99,331.98,2022-07-21
1805.0,16.0,Hotel BP,Brasilia (DF),2.0,247.62,495.24,2019-09-26
1808.0,16.0,Hotel BW,Campo Grande (MS),3.0,60.39,181.17,2019-10-17
1811.0,16.0,Hotel Z,Aracaju (SE),3.0,208.04,624.12,2019-11-07
1812.0,16.0,Hotel Z,Aracaju (SE),4.0,208.04,832.16,2019-11-14
1817.0,16.0,Hotel Z,Aracaju (SE),2.0,208.04,416.08,2019-12-19
1819.0,16.0,Hotel A,Florianopolis (SC),1.0,313.02,313.02,2020-01-02
1823.0,16.0,Hotel AU,Recife (PE),2.0,312.83,625.66,2020-01-30
1827.0,16.0,Hotel CB,Rio de Janeiro (RJ),1.0,165.99,165.99,2020-02-27
1828.0,16.0,Hotel BW,Campo Grande (MS),3.0,60.39,181.17,2020-03-05
1832.0,16.0,Hotel CB,Rio de Janeiro (RJ),3.0,165.99,497.97,2020-04-02
1833.0,16.0,Hotel CB,Rio de Janeiro (RJ),4.0,165.99,663.96,2020-04-09
1836.0,16.0,Hotel BW,Campo Grande (MS),4.0,60.39,241.56,2020-04-30
1843.0,16.0,Hotel BD,Natal (RN),1.0,242.88,242.88,2020-06-18
1852.0,16.0,Hotel K,Salvador (BH),3.0,263.41,790.23,2020-08-20
1854.0,16.0,Hotel CB,Rio de Janeiro (RJ),1.0,165.99,165.99,2020-09-03
1856.0,16.0,Hotel A,Florianopolis (SC),2.0,313.02,626.04,2020-09-17
1859.0,16.0,Hotel A,Florianopolis (SC),3.0,313.02,939.06,2020-10-08
1863.0,16.0,Hotel BD,Natal (RN),2.0,242.88,485.76,2020-11-05
1865.0,16.0,Hotel Z,Aracaju (SE),3.0,208.04,624.12,2020-11-19
1867.0,16.0,Hotel AU,Recife (PE),3.0,312.83,938.49,2020-12-03
1868.0,16.0,Hotel Z,Aracaju (SE),3.0,208.04,624.12,2020-12-10
1869.0,16.0,Hotel A,Florianopolis (SC),2.0,313.02,626.04,2020-12-17
1873.0,16.0,Hotel AU,Recife (PE),1.0,312.83,312.83,2021-01-14
1877.0,16.0,Hotel A,Florianopolis (SC),3.0,313.02,939.06,2021-02-11
1881.0,16.0,Hotel AF,Sao Paulo (SP),1.0,139.1,139.1,2021-03-11
1883.0,16.0,Hotel AF,Sao Paulo (SP),4.0,139.1,556.4,2021-03-25
1884.0,16.0,Hotel K,Salvador (BH),3.0,263.41,790.23,2021-04-01
1898.0,16.0,Hotel AU,Recife (PE),3.0,312.83,938.49,2021-07-08
1899.0,16.0,Hotel K,Salvador (BH),4.0,263.41,1053.64,2021-07-15
1907.0,16.0,Hotel AU,Recife (PE),4.0,312.83,1251.32,2021-09-09
1908.0,16.0,Hotel CB,Rio de Janeiro (RJ),2.0,165.99,331.98,2021-09-16
1911.0,16.0,Hotel CB,Rio de Janeiro (RJ),1.0,165.99,165.99,2021-10-07
1914.0,16.0,Hotel BW,Campo Grande (MS),2.0,60.39,120.78,2021-10-28
1915.0,16.0,Hotel CB,Rio de Janeiro (RJ),2.0,165.99,331.98,2021-11-04
1916.0,16.0,Hotel CB,Rio de Janeiro (RJ),2.0,165.99,331.98,2021-11-11
1917.0,16.0,Hotel CB,Rio de Janeiro (RJ),1.0,165.99,165.99,2021-11-18
1930.0,16.0,Hotel CB,Rio de Janeiro (RJ),4.0,165.99,663.96,2022-02-17
1934.0,16.0,Hotel K,Salvador (BH),1.0,263.41,263.41,2022-03-17
1935.0,16.0,Hotel AF,Sao Paulo (SP),2.0,139.1,278.2,2022-03-24
1936.0,16.0,Hotel AU,Recife (PE),1.0,312.83,312.83,2022-03-31
1937.0,16.0,Hotel AU,Recife (PE),1.0,312.83,312.83,2022-04-07
1940.0,16.0,Hotel BP,Brasilia (DF),1.0,247.62,247.62,2022-04-28
1947.0,16.0,Hotel K,Salvador (BH),4.0,263.41,1053.64,2022-06-16
1948.0,16.0,Hotel CB,Rio de Janeiro (RJ),1.0,165.99,165.99,2022-06-23
1952.0,16.0,Hotel BD,Natal (RN),1.0,242.88,242.88,2022-07-21
1953.0,16.0,Hotel K,Salvador (BH),2.0,263.41,526.82,2022-07-28
1955.0,16.0,Hotel K,Salvador (BH),1.0,263.41,263.41,2022-08-11
1956.0,16.0,Hotel AF,Sao Paulo (SP),1.0,139.1,139.1,2022-08-18
1957.0,16.0,Hotel BD,Natal (RN),4.0,242.88,971.52,2022-08-25
1960.0,16.0,Hotel BP,Brasilia (DF),1.0,247.62,247.62,2022-09-15
1974.0,17.0,Hotel AF,Sao Paulo (SP),3.0,139.1,417.3,2019-12-26
1976.0,17.0,Hotel AU,Recife (PE),3.0,312.83,938.49,2020-01-09
1978.0,17.0,Hotel BD,Natal (RN),1.0,242.88,242.88,2020-01-23
1988.0,17.0,Hotel AF,Sao Paulo (SP),4.0,139.1,556.4,2020-04-02
1992.0,17.0,Hotel BP,Brasilia (DF),2.0,247.62,495.24,2020-04-30
1993.0,17.0,Hotel BP,Brasilia (DF),4.0,247.62,990.48,2020-05-07
1996.0,17.0,Hotel Z,Aracaju (SE),1.0,208.04,208.04,2020-05-28
1997.0,17.0,Hotel Z,Aracaju (SE),2.0,208.04,416.08,2020-06-04
2004.0,18.0,Hotel BD,Natal (RN),4.0,242.88,971.52,2019-10-31
2005.0,18.0,Hotel K,Salvador (BH),3.0,263.41,790.23,2019-11-07
2006.0,18.0,Hotel BP,Brasilia (DF),2.0,247.62,495.24,2019-11-14
2016.0,18.0,Hotel BW,Campo Grande (MS),1.0,60.39,60.39,2020-01-23
2020.0,18.0,Hotel A,Florianopolis (SC),1.0,313.02,313.02,2020-02-20
2022.0,18.0,Hotel BD,Natal (RN),1.0,242.88,242.88,2020-03-05
2024.0,18.0,Hotel A,Florianopolis (SC),1.0,313.02,313.02,2020-03-19
2030.0,18.0,Hotel A,Florianopolis (SC),1.0,313.02,313.02,2020-04-30
2034.0,18.0,Hotel BW,Campo Grande (MS),2.0,60.39,120.78,2020-05-28
2037.0,18.0,Hotel A,Florianopolis (SC),3.0,313.02,939.06,2020-06-18
2041.0,18.0,Hotel K,Salvador (BH),1.0,263.41,263.41,2020-07-16
2045.0,18.0,Hotel BD,Natal (RN),4.0,242.88,971.52,2020-08-13
2049.0,18.0,Hotel A,Florianopolis (SC),2.0,313.02,626.04,2020-09-10
2050.0,18.0,Hotel A,Florianopolis (SC),2.0,313.02,626.04,2020-09-17
2051.0,18.0,Hotel A,Florianopolis (SC),2.0,313.02,626.04,2020-09-24
2052.0,18.0,Hotel K,Salvador (BH),1.0,263.41,263.41,2020-10-01
2053.0,18.0,Hotel BD,Natal (RN),2.0,242.88,485.76,2020-10-08
2056.0,18.0,Hotel BW,Campo Grande (MS),2.0,60.39,120.78,2020-10-29
2058.0,18.0,Hotel K,Salvador (BH),3.0,263.41,790.23,2020-11-12
2066.0,18.0,Hotel BP,Brasilia (DF),2.0,247.62,495.24,2021-01-07
2067.0,18.0,Hotel BW,Campo Grande (MS),3.0,60.39,181.17,2021-01-14
2069.0,18.0,Hotel AF,Sao Paulo (SP),4.0,139.1,556.4,2021-01-28
2070.0,18.0,Hotel A,Florianopolis (SC),1.0,313.02,313.02,2021-02-04
2072.0,18.0,Hotel K,Salvador (BH),4.0,263.41,1053.64,2021-02-18
2073.0,18.0,Hotel BD,Natal (RN),2.0,242.88,485.76,2021-02-25
2075.0,18.0,Hotel K,Salvador (BH),3.0,263.41,790.23,2021-03-11
2078.0,18.0,Hotel AF,Sao Paulo (SP),3.0,139.1,417.3,2021-04-01
2084.0,18.0,Hotel AF,Sao Paulo (SP),3.0,139.1,417.3,2021-05-13
2086.0,18.0,Hotel Z,Aracaju (SE),2.0,208.04,416.08,2021-05-27
2089.0,18.0,Hotel AF,Sao Paulo (SP),3.0,139.1,417.3,2021-06-17
2091.0,18.0,Hotel Z,Aracaju (SE),2.0,208.04,416.08,2021-07-01
2097.0,18.0,Hotel CB,Rio de Janeiro (RJ),3.0,165.99,497.97,2021-08-12
2102.0,18.0,Hotel BW,Campo Grande (MS),3.0,60.39,181.17,2021-09-16
2103.0,18.0,Hotel CB,Rio de Janeiro (RJ),4.0,165.99,663.96,2021-09-23
2104.0,18.0,Hotel AF,Sao Paulo (SP),2.0,139.1,278.2,2021-09-30
2110.0,18.0,Hotel A,Florianopolis (SC),1.0,313.02,313.02,2021-11-11
2119.0,18.0,Hotel K,Salvador (BH),1.0,263.41,263.41,2022-01-13
2120.0,18.0,Hotel BW,Campo Grande (MS),2.0,60.39,120.78,2022-01-20
2130.0,18.0,Hotel AU,Recife (PE),2.0,312.83,625.66,2022-03-31
2131.0,18.0,Hotel A,Florianopolis (SC),2.0,313.02,626.04,2022-04-07
2134.0,19.0,Hotel AU,Recife (PE),3.0,312.83,938.49,2019-10-03
2135.0,19.0,Hotel AF,Sao Paulo (SP),2.0,139.1,278.2,2019-10-10
2136.0,19.0,Hotel AU,Recife (PE),2.0,312.83,625.66,2019-10-17
2137.0,19.0,Hotel BP,Brasilia (DF),4.0,247.62,990.48,2019-10-24
2140.0,19.0,Hotel BD,Natal (RN),3.0,242.88,728.64,2019-11-14
2142.0,19.0,Hotel K,Salvador (BH),1.0,263.41,263.41,2019-11-28
2143.0,19.0,Hotel BW,Campo Grande (MS),4.0,60.39,241.56,2019-12-05
2148.0,19.0,Hotel A,Florianopolis (SC),4.0,313.02,1252.08,2020-01-09
2151.0,19.0,Hotel BW,Campo Grande (MS),3.0,60.39,181.17,2020-01-30
2153.0,19.0,Hotel Z,Aracaju (SE),4.0,208.04,832.16,2020-02-13
2156.0,19.0,Hotel BW,Campo Grande (MS),2.0,60.39,120.78,2020-03-05
2159.0,19.0,Hotel AU,Recife (PE),2.0,312.83,625.66,2020-03-26
2160.0,19.0,Hotel K,Salvador (BH),1.0,263.41,263.41,2020-04-02
2163.0,19.0,Hotel AF,Sao Paulo (SP),3.0,139.1,417.3,2020-04-23
2164.0,19.0,Hotel AF,Sao Paulo (SP),3.0,139.1,417.3,2020-04-30
2166.0,19.0,Hotel AU,Recife (PE),4.0,312.83,1251.32,2020-05-14
2169.0,19.0,Hotel BP,Brasilia (DF),2.0,247.62,495.24,2020-06-04
2170.0,19.0,Hotel CB,Rio de Janeiro (RJ),3.0,165.99,497.97,2020-06-11
2171.0,19.0,Hotel CB,Rio de Janeiro (RJ),2.0,165.99,331.98,2020-06-18
2173.0,19.0,Hotel AU,Recife (PE),3.0,312.83,938.49,2020-07-02
